	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14
alumni	0.0029908628202974796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
institutions	0.002988627180457115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
community	0.002969932509586215	0.0	0.0	0.0	0.009980994276702404	0.0	0.0	0.0	0.0	0.0	0.008521492592990398	0.0	0.0	0.0	0.0
global	0.002950886031612754	0.0	0.0	0.0	0.0	0.0	0.0	0.005693150218576193	0.0	0.0039296201430261135	0.0	0.0	0.0	0.0	0.0
schools	0.002920134924352169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008799654431641102	0.0
staff	0.0028148910496383905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005061877425760031	0.0	0.0	0.0	0.0
opportunities	0.002791628474369645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
professional	0.002756815403699875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
various	0.0027160984463989735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
management	0.002667038468644023	0.0	0.0027016496751457453	0.0	0.004011861048638821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
patients	0.0	0.03279641643166542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cancer	0.0	0.01735549047589302	0.0	0.0029899750370532274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
treatment	0.0	0.014828845858573914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
study	0.0	0.010392564348876476	0.0	0.0036446957383304834	0.0	0.0	0.0	0.0026145256124436855	0.0	0.0	0.0	0.0037003529723733664	0.008174999617040157	0.01017889566719532	0.0061123869381845
risk	0.0	0.01025340985506773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
disease	0.0	0.009162861853837967	0.0	0.0027845650911331177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
blood	0.0	0.007472942117601633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
clinical	0.0	0.007372018415480852	0.0	0.002455487847328186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
liver	0.0	0.006892197299748659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
early	0.0	0.005434660241007805	0.0	0.0	0.0	0.0	0.0	0.0	0.0027999950107187033	0.0	0.0	0.0	0.0	0.0	0.0
diseases	0.0	0.004911968484520912	0.0	0.0036379313096404076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
surgery	0.0	0.004884118214249611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
stroke	0.0	0.004867508076131344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
medical	0.0	0.0047050644643604755	0.0	0.0022787321358919144	0.003234362695366144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
diabetes	0.0	0.004655191209167242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
screening	0.0	0.00448962626978755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
therapy	0.0	0.004298592917621136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
heart	0.0	0.004144467879086733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cases	0.0	0.0041115498170256615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
patient	0.0	0.00405722064897418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
symptoms	0.0	0.004055749159306288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
high	0.0	0.003957027103751898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002418979536741972	0.003653890686109662	0.0	0.004066186491400003
such	0.0	0.00392625667154789	0.004622006323188543	0.004219414200633764	0.0025726929306983948	0.0	0.003562304424121976	0.0	0.0036095273680984974	0.0	0.0	0.0026981476694345474	0.0	0.0032736912835389376	0.003215280594304204
common	0.0	0.0038621993735432625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
results	0.0	0.0035871006548404694	0.0	0.0	0.0	0.0	0.0	0.003590575885027647	0.0	0.0	0.0	0.0020656357519328594	0.0031224461272358894	0.005618105176836252	0.0033253037836402655
severe	0.0	0.00357586401514709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
drug	0.0	0.0034404019825160503	0.0	0.003479554085060954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
control	0.0	0.0034075938165187836	0.002657789969816804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
surgical	0.0	0.003259548917412758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
population	0.0	0.0031559669878333807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
people	0.0	0.0030859620310366154	0.0	0.0	0.005756978876888752	0.003275001887232065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007083763834089041	0.0
group	0.0	0.0030329336877912283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004049294162541628	0.0
cause	0.0	0.002863155910745263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
effective	0.0	0.002852028701454401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
health	0.0	0.0027646911330521107	0.0	0.0	0.01376106683164835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005345050245523453	0.0
team	0.0	0.002759520662948489	0.0033663222566246986	0.012890640646219254	0.0	0.0	0.008506285026669502	0.015595127828419209	0.0	0.0	0.0	0.0	0.0	0.0	0.0038816919550299644
associated	0.0	0.0027526651974767447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pain	0.0	0.002694673603400588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
test	0.0	0.002689843997359276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
death	0.0	0.002667277120053768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
body	0.0	0.0026462997775524855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
factors	0.0	0.0025467793457210064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
studies	0.0	0.0025458962190896273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00249581434763968
age	0.0	0.0024507406633347273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004387619439512491	0.0
technology	0.0	0.0	0.011502428911626339	0.0	0.0	0.0	0.008720343932509422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
engineering	0.0	0.0	0.00897267833352089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
system	0.0	0.0	0.0068842628970742226	0.0	0.0	0.0	0.014300902374088764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
projects	0.0	0.0	0.006057223305106163	0.0	0.0026677376590669155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
data	0.0	0.0	0.005904585588723421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0040571680292487144
systems	0.0	0.0	0.0054120514541864395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
information	0.0	0.0	0.005302691366523504	0.0	0.0	0.004025754518806934	0.0	0.0	0.002640519756823778	0.0	0.0	0.0	0.0	0.0030770041048526764	0.0
project	0.0	0.0	0.004876535385847092	0.0	0.004961566999554634	0.0	0.009965636767446995	0.0	0.0	0.0	0.0	0.0029408270493149757	0.0	0.0	0.0
field	0.0	0.0	0.004681369289755821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
technologies	0.0	0.0	0.004666096996515989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
researchers	0.0	0.0	0.004625493194907904	0.0049516293220222	0.0	0.0	0.006955084390938282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025411879178136587
science	0.0	0.0	0.004506190773099661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leading	0.0	0.0	0.004258419387042522	0.0026449724100530148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
areas	0.0	0.0	0.004147774539887905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
applications	0.0	0.0	0.004015335813164711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
papers	0.0	0.0	0.003795117838308215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
urban	0.0	0.0	0.0037487989757210016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
number	0.0	0.0	0.003660165471956134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
scientific	0.0	0.0	0.0031158537603914738	0.005724707152694464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
developed	0.0	0.0	0.0030166637152433395	0.0	0.0	0.0	0.009150098077952862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
published	0.0	0.0	0.0029366505332291126	0.004317503422498703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031524549704045057	0.0	0.0
network	0.0	0.0	0.002863821806386113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
time	0.0	0.0	0.002781642135232687	0.0	0.0	0.006068335846066475	0.0	0.0031380101572722197	0.0030577389989048243	0.0	0.0	0.0	0.0	0.004077740013599396	0.002356360899284482
software	0.0	0.0	0.002753604669123888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
journals	0.0	0.0	0.0027224805671721697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
computer	0.0	0.0	0.0026621397119015455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
theory	0.0	0.0	0.002613525139167905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
quality	0.0	0.0	0.002578047337010503	0.0	0.005696711130440235	0.0	0.0	0.0	0.0	0.0	0.0	0.004700461868196726	0.0	0.0	0.0
monitoring	0.0	0.0	0.0025430177338421345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
award	0.0	0.0	0.0025212892796844244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007002856116741896	0.0	0.0	0.0	0.0
sensing	0.0	0.0	0.002512032864615321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
area	0.0	0.0	0.002485566074028611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
applied	0.0	0.0	0.0024709701538085938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
collaboration	0.0	0.0	0.0024586396757513285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
human	0.0	0.0	0.0	0.01197147835046053	0.0	0.0	0.0028891952242702246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cells	0.0	0.0	0.0	0.011306659318506718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
genetic	0.0	0.0	0.0	0.0069835251197218895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
scientists	0.0	0.0	0.0	0.006268551107496023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cell	0.0	0.0	0.0	0.005382752511650324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
molecular	0.0	0.0	0.0	0.005297296214848757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
work	0.0	0.0	0.0	0.005124943796545267	0.0	0.0	0.0	0.0	0.0	0.0	0.004302662797272205	0.0	0.0	0.0034287027083337307	0.0
novel	0.0	0.0	0.0	0.004311727359890938	0.0	0.0	0.002584457863122225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
deaf	0.0	0.0	0.0	0.003833950264379382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gene	0.0	0.0	0.0	0.0038126048166304827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
important	0.0	0.0	0.0	0.0037208576686680317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0041195182129740715	0.0	0.0
discovery	0.0	0.0	0.0	0.003706007730215788	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
genes	0.0	0.0	0.0	0.0036627945955842733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
protein	0.0	0.0	0.0	0.0036318914499133825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
biology	0.0	0.0	0.0	0.003624288598075509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
stem	0.0	0.0	0.0	0.0035984383430331945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
journal	0.0	0.0	0.0	0.003154041012749076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
understanding	0.0	0.0	0.0	0.003028187435120344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
led	0.0	0.0	0.0	0.0030224027577787638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sign	0.0	0.0	0.0	0.0028042043559253216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chemical	0.0	0.0	0.0	0.0026371947024017572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
drugs	0.0	0.0	0.0	0.0025456715375185013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mechanisms	0.0	0.0	0.0	0.0025283300783485174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
biological	0.0	0.0	0.0	0.0024441885761916637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
genome	0.0	0.0	0.0	0.002420800505205989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
findings	0.0	0.0	0.0	0.0023707428481429815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004176783375442028	0.004356663208454847	0.0
potential	0.0	0.0	0.0	0.0023675698321312666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mechanism	0.0	0.0	0.0	0.0023156977258622646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chemistry	0.0	0.0	0.0	0.002286384114995599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
public	0.0	0.0	0.0	0.0	0.011669972911477089	0.01595292240381241	0.0	0.0	0.006258093286305666	0.0	0.0	0.0	0.003535815281793475	0.0	0.0
social	0.0	0.0	0.0	0.0	0.009135659784078598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
care	0.0	0.0	0.0	0.0	0.008709857240319252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
services	0.0	0.0	0.0	0.0	0.006787936668843031	0.0	0.0	0.0	0.0	0.0036571198143064976	0.0	0.0	0.0	0.0	0.0
elderly	0.0	0.0	0.0	0.0	0.006008870899677277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
life	0.0	0.0	0.0	0.0	0.005563264712691307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036430538166314363	0.0
service	0.0	0.0	0.0	0.0	0.005144303198903799	0.0	0.0	0.0	0.0	0.0	0.004003447014838457	0.005736087914556265	0.0	0.0	0.0
environmental	0.0	0.0	0.0	0.0	0.005024631042033434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002977683674544096
members	0.0	0.0	0.0	0.0	0.00478211697191	0.0050126672722399235	0.0	0.0027961977757513523	0.0	0.0	0.008841428905725479	0.0	0.0	0.0	0.0
issues	0.0	0.0	0.0	0.0	0.003916725516319275	0.0	0.0	0.0033087527845054865	0.0	0.0	0.0	0.0	0.0	0.0	0.0
environment	0.0	0.0	0.0	0.0	0.0037452082615345716	0.0	0.0	0.0	0.0	0.0	0.0	0.002300250343978405	0.0	0.0	0.0
provide	0.0	0.0	0.0	0.0	0.003713066689670086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
promote	0.0	0.0	0.0	0.0	0.0036946728359907866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sustainable	0.0	0.0	0.0	0.0	0.0036547137424349785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
society	0.0	0.0	0.0	0.0	0.0033348926808685064	0.0	0.0	0.0	0.0	0.0	0.003739407751709223	0.0	0.0	0.0	0.0
participants	0.0	0.0	0.0	0.0	0.0033014442306011915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
government	0.0	0.0	0.0	0.0	0.0032438274938613176	0.0	0.0	0.006620808504521847	0.0	0.0	0.0	0.0	0.0	0.0	0.0
help	0.0	0.0	0.0	0.0	0.0030699516646564007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003718630876392126	0.0
different	0.0	0.0	0.0	0.0	0.003026185557246208	0.0	0.005119450856000185	0.0030679793562740088	0.0029795467853546143	0.0	0.0	0.0	0.0	0.0	0.0
experts	0.0	0.0	0.0	0.0	0.0030006004963070154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
future	0.0	0.0	0.0	0.0	0.0028992043808102608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003258742159232497	0.0	0.0
professionals	0.0	0.0	0.0	0.0	0.0028733734507113695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
needs	0.0	0.0	0.0	0.0	0.0028349284548312426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
policy	0.0	0.0	0.0	0.0	0.0027756844647228718	0.0	0.0	0.004307613242417574	0.0	0.0	0.0	0.0	0.0	0.0	0.0
awareness	0.0	0.0	0.0	0.0	0.002748629078269005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aims	0.0	0.0	0.0	0.0	0.0027274966705590487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
green	0.0	0.0	0.0	0.0	0.002706658560782671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022865531500428915
change	0.0	0.0	0.0	0.0	0.0026903750840574503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nursing	0.0	0.0	0.0	0.0	0.0025478305760771036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
